id,detector_id,starttime,volume,speed,occupancy,countreadings,vmt,vht,delay,traveltime,resolution
14312504124,100367,2022-01-11 02:00:00-08,55,51.06,0.7,180,42.63,0.83,0.14,0.91,01:00:00
14312505350,100367,2022-01-11 03:00:00-08,50,52.06,0.6,180,38.75,0.74,0.12,0.89,01:00:00
14312506576,100367,2022-01-11 04:00:00-08,81,50.76,0.85,180,62.78,1.24,0.14,0.92,01:00:00
14312507802,100367,2022-01-11 05:00:00-08,112,50.57,1.12,180,86.8,1.72,0.14,0.92,01:00:00
14312509028,100367,2022-01-11 06:00:00-08,170,49.58,1.55,180,131.75,2.66,0.16,0.94,01:00:00
14312510254,100367,2022-01-11 07:00:00-08,259,50.22,2.38,180,200.73,4,0.15,0.93,01:00:00
14312511480,100367,2022-01-11 08:00:00-08,352,49.92,2.75,180,272.8,5.46,0.16,0.93,01:00:00
14312512706,100367,2022-01-11 09:00:00-08,326,50.96,2.76,180,252.65,4.96,0.14,0.91,01:00:00
14312513932,100367,2022-01-11 10:00:00-08,378,51.35,3.34,180,292.95,5.7,0.13,0.91,01:00:00
14312515158,100367,2022-01-11 11:00:00-08,352,51.51,2.91,159,272.8,5.3,0.13,0.9,01:00:00
14312516384,100367,2022-01-11 12:00:00-08,416,51.66,3.32,180,322.4,6.24,0.13,0.9,01:00:00
14312517610,100367,2022-01-11 13:00:00-08,410,51.82,3.09,174,317.75,6.13,0.12,0.9,01:00:00
14312518836,100367,2022-01-11 14:00:00-08,475,51.68,3.71,176,368.13,7.12,0.12,0.9,01:00:00
14312520062,100367,2022-01-11 15:00:00-08,529,52.93,4.05,180,409.98,7.75,0.1,0.88,01:00:00
14312521288,100367,2022-01-11 16:00:00-08,495,52.61,3.62,180,383.63,7.29,0.11,0.88,01:00:00
14312522514,100367,2022-01-11 17:00:00-08,480,51.26,3.4,180,372,7.26,0.13,0.91,01:00:00
14312523740,100367,2022-01-11 18:00:00-08,411,52.37,2.74,180,318.53,6.08,0.11,0.89,01:00:00
14312524966,100367,2022-01-11 19:00:00-08,281,53.65,1.77,180,217.78,4.06,0.09,0.87,01:00:00
14312526192,100367,2022-01-11 20:00:00-08,233,53.1,1.58,180,180.58,3.4,0.1,0.88,01:00:00
14312527415,100367,2022-01-11 21:00:00-08,187,52.5,1.34,180,144.93,2.76,0.11,0.89,01:00:00
14312528641,100367,2022-01-11 22:00:00-08,125,51.72,0.91,180,96.88,1.87,0.12,0.9,01:00:00
14312529867,100367,2022-01-11 23:00:00-08,91,50.81,0.64,180,70.53,1.39,0.14,0.92,01:00:00
14312531093,100367,2022-01-12 00:00:00-08,49,51.04,0.5,180,37.98,0.74,0.14,0.91,01:00:00
14312532319,100367,2022-01-12 01:00:00-08,55,51.13,0.53,180,42.63,0.83,0.13,0.91,01:00:00
14312533545,100367,2022-01-12 02:00:00-08,50,50.9,0.73,180,38.75,0.76,0.14,0.91,01:00:00
14312534771,100367,2022-01-12 03:00:00-08,64,50.28,0.82,180,49.6,0.99,0.15,0.92,01:00:00
14312535997,100367,2022-01-12 04:00:00-08,78,49.26,0.94,180,60.45,1.23,0.17,0.94,01:00:00
14312537223,100367,2022-01-12 05:00:00-08,103,51.41,1.04,180,79.83,1.55,0.13,0.9,01:00:00
14312538449,100367,2022-01-12 06:00:00-08,160,52.55,1.1,180,124,2.36,0.11,0.88,01:00:00
14312539675,100367,2022-01-12 07:00:00-08,285,52.61,2.52,180,220.88,4.2,0.11,0.88,01:00:00
14312540901,100367,2022-01-12 08:00:00-08,383,52.65,3.17,180,296.83,5.64,0.11,0.88,01:00:00
14312542127,100367,2022-01-12 09:00:00-08,303,52.02,2.58,180,234.83,4.51,0.12,0.89,01:00:00
14312543353,100367,2022-01-12 10:00:00-08,364,53.47,2.97,180,282.1,5.28,0.09,0.87,01:00:00
14312544582,100367,2022-01-12 11:00:00-08,423,53.25,3.15,180,327.83,6.16,0.1,0.87,01:00:00
14312545811,100367,2022-01-12 12:00:00-08,452,53,3.4,180,350.3,6.61,0.1,0.88,01:00:00
14312547040,100367,2022-01-12 13:00:00-08,454,54.16,3.51,180,351.85,6.5,0.08,0.86,01:00:00
14312548269,100367,2022-01-12 14:00:00-08,510,53.38,4.03,180,395.25,7.4,0.1,0.87,01:00:00
14312549498,100367,2022-01-12 15:00:00-08,556,52.35,4.28,180,430.9,8.23,0.11,0.89,01:00:00
14312550727,100367,2022-01-12 16:00:00-08,481,52.36,3.47,180,372.78,7.12,0.11,0.89,01:00:00
14312551956,100367,2022-01-12 17:00:00-08,396,50.69,2.93,180,306.9,6.05,0.14,0.92,01:00:00
14312553185,100367,2022-01-12 18:00:00-08,346,53.38,2.12,180,268.15,5.02,0.1,0.87,01:00:00
14312554414,100367,2022-01-12 19:00:00-08,264,54.07,1.54,180,204.6,3.78,0.08,0.86,01:00:00
14312555643,100367,2022-01-12 20:00:00-08,167,51.85,1.06,180,129.43,2.5,0.12,0.9,01:00:00
14312556872,100367,2022-01-12 21:00:00-08,185,53.02,1.18,180,143.38,2.7,0.1,0.88,01:00:00
14312558101,100367,2022-01-12 22:00:00-08,139,53.16,0.84,180,107.73,2.03,0.1,0.87,01:00:00
14312559330,100367,2022-01-12 23:00:00-08,96,51.34,0.6,180,74.4,1.45,0.13,0.91,01:00:00
14312560559,100367,2022-01-13 00:00:00-08,51,45.43,0.43,180,39.53,0.87,0.25,1.02,01:00:00
14312561788,100367,2022-01-13 01:00:00-08,15,39.33,0.27,180,11.63,0.3,0.41,1.18,01:00:00
14312563017,100367,2022-01-13 02:00:00-08,41,44.83,0.67,180,31.78,0.71,0.26,1.04,01:00:00
14312564246,100367,2022-01-13 03:00:00-08,36,48.69,0.41,180,27.9,0.57,0.18,0.96,01:00:00
14312565475,100367,2022-01-13 04:00:00-08,70,49.74,0.89,180,54.25,1.09,0.16,0.93,01:00:00
14312566704,100367,2022-01-13 05:00:00-08,108,51.89,0.97,180,83.7,1.61,0.12,0.9,01:00:00
14312567933,100367,2022-01-13 06:00:00-08,172,50.13,1.61,180,133.3,2.66,0.15,0.93,01:00:00
14312569162,100367,2022-01-13 07:00:00-08,280,51.63,2.25,180,217,4.2,0.13,0.9,01:00:00
14312570391,100367,2022-01-13 08:00:00-08,339,51.4,2.55,180,262.73,5.11,0.13,0.9,01:00:00
14312571620,100367,2022-01-13 09:00:00-08,351,49.45,3.26,180,272.03,5.5,0.17,0.94,01:00:00
14312572849,100367,2022-01-13 10:00:00-08,391,49.15,3.46,180,303.03,6.17,0.17,0.95,01:00:00
14312574078,100367,2022-01-13 11:00:00-08,448,49.83,3.9,180,347.2,6.97,0.16,0.93,01:00:00
14312575307,100367,2022-01-13 12:00:00-08,400,50.41,3.23,180,310,6.15,0.15,0.92,01:00:00
14312576536,100367,2022-01-13 13:00:00-08,452,50.96,3.58,180,350.3,6.87,0.14,0.91,01:00:00
14312577765,100367,2022-01-13 14:00:00-08,556,50.85,4.47,180,430.9,8.47,0.14,0.91,01:00:00
14312578994,100367,2022-01-13 15:00:00-08,572,51.54,4.15,180,443.3,8.6,0.13,0.9,01:00:00
14312580223,100367,2022-01-13 16:00:00-08,460,52.45,3.27,180,356.5,6.8,0.11,0.89,01:00:00
14312581452,100367,2022-01-13 17:00:00-08,428,51.75,2.96,180,331.7,6.41,0.12,0.9,01:00:00
14312582681,100367,2022-01-13 18:00:00-08,356,52.76,2.2,180,275.9,5.23,0.11,0.88,01:00:00
14312583910,100367,2022-01-13 19:00:00-08,284,52.68,1.71,180,220.1,4.18,0.11,0.88,01:00:00
14312585139,100367,2022-01-13 20:00:00-08,246,52.15,1.48,180,190.65,3.66,0.12,0.89,01:00:00
14312586368,100367,2022-01-13 21:00:00-08,214,51.28,1.5,180,165.85,3.23,0.13,0.91,01:00:00
14312587597,100367,2022-01-13 22:00:00-08,130,51.84,0.94,180,100.75,1.94,0.12,0.9,01:00:00
14312588826,100367,2022-01-13 23:00:00-08,91,51.26,0.56,180,70.53,1.38,0.13,0.91,01:00:00
14312590055,100367,2022-01-14 00:00:00-08,69,53.35,0.45,174,53.48,1,0.1,0.87,01:00:00
14312591284,100367,2022-01-14 01:00:00-08,56,50.57,0.46,180,43.4,0.86,0.14,0.92,01:00:00
14312592513,100367,2022-01-14 02:00:00-08,60,50.65,0.69,180,46.5,0.92,0.14,0.92,01:00:00
14312593742,100367,2022-01-14 03:00:00-08,48,50.08,0.7,180,37.2,0.74,0.15,0.93,01:00:00
14312594971,100367,2022-01-14 04:00:00-08,60,51.22,0.62,180,46.5,0.91,0.13,0.91,01:00:00
14312596200,100367,2022-01-14 05:00:00-08,110,48.35,1.03,180,85.25,1.76,0.19,0.96,01:00:00
14312597429,100367,2022-01-14 06:00:00-08,168,52.01,1.62,180,130.2,2.5,0.12,0.89,01:00:00
14312598658,100367,2022-01-14 07:00:00-08,274,52.55,2.3,180,212.35,4.04,0.11,0.88,01:00:00
14312599887,100367,2022-01-14 08:00:00-08,354,52.78,3.01,174,274.35,5.2,0.11,0.88,01:00:00
14312601116,100367,2022-01-14 09:00:00-08,361,52.9,2.98,180,279.78,5.29,0.1,0.88,01:00:00
14312602345,100367,2022-01-14 10:00:00-08,412,52.46,3.33,180,319.3,6.09,0.11,0.89,01:00:00
14312603574,100367,2022-01-14 11:00:00-08,472,52.33,3.85,180,365.8,6.99,0.11,0.89,01:00:00
14312604803,100367,2022-01-14 12:00:00-08,534,53.17,4.08,180,413.85,7.78,0.1,0.87,01:00:00
14312606032,100367,2022-01-14 13:00:00-08,520,52.64,4.31,180,403,7.66,0.11,0.88,01:00:00
14312607261,100367,2022-01-14 14:00:00-08,518,51.35,4.06,180,401.45,7.82,0.13,0.91,01:00:00
14312609396,100367,2022-01-14 15:00:00-08,487,51.68,3.59,180,377.43,7.3,0.12,0.9,01:00:00
14312611214,100367,2022-01-14 16:00:00-08,401,53.17,2.69,180,310.78,5.84,0.1,0.87,01:00:00
14312613388,100367,2022-01-14 17:00:00-08,445,52.26,2.97,180,344.88,6.6,0.11,0.89,01:00:00
14312615837,100367,2022-01-14 18:00:00-08,335,52.43,1.97,180,259.63,4.95,0.11,0.89,01:00:00
14312618410,100367,2022-01-14 19:00:00-08,276,53.69,1.54,180,213.9,3.98,0.09,0.87,01:00:00
14312620901,100367,2022-01-14 20:00:00-08,217,52.81,1.28,180,168.18,3.18,0.11,0.88,01:00:00
14312623296,100367,2022-01-14 21:00:00-08,253,52.93,1.52,180,196.08,3.7,0.1,0.88,01:00:00
14312626853,100367,2022-01-14 22:00:00-08,193,53.1,1.06,180,149.58,2.82,0.1,0.88,01:00:00
14312628082,100367,2022-01-14 23:00:00-08,156,52.99,0.92,180,120.9,2.28,0.1,0.88,01:00:00
14312629311,100367,2022-01-15 00:00:00-08,125,52.66,0.72,180,96.88,1.84,0.11,0.88,01:00:00
14312630540,100367,2022-01-15 01:00:00-08,84,50.52,0.84,180,65.1,1.29,0.15,0.92,01:00:00
14312631769,100367,2022-01-15 02:00:00-08,65,52.77,0.5,180,50.38,0.95,0.11,0.88,01:00:00
14312632998,100367,2022-01-15 03:00:00-08,41,51.98,0.39,180,31.78,0.61,0.12,0.89,01:00:00
14312634227,100367,2022-01-15 04:00:00-08,55,50.37,0.48,180,42.63,0.85,0.15,0.92,01:00:00
14312635456,100367,2022-01-15 05:00:00-08,48,49.75,0.42,180,37.2,0.75,0.16,0.93,01:00:00
14312636685,100367,2022-01-15 06:00:00-08,89,51.24,0.85,180,68.98,1.35,0.13,0.91,01:00:00
14312637914,100367,2022-01-15 07:00:00-08,152,54.16,0.99,180,117.8,2.18,0.08,0.86,01:00:00
14312639143,100367,2022-01-15 08:00:00-08,213,55.14,1.33,180,165.08,2.99,0.07,0.84,01:00:00
14312640372,100367,2022-01-15 09:00:00-08,285,55.05,1.71,180,220.88,4.01,0.07,0.84,01:00:00
14312641601,100367,2022-01-15 10:00:00-08,386,54.38,2.56,180,299.15,5.5,0.08,0.86,01:00:00
14312642830,100367,2022-01-15 11:00:00-08,432,54.81,2.86,180,334.8,6.11,0.07,0.85,01:00:00
14312644059,100367,2022-01-15 12:00:00-08,473,53.16,3.12,180,366.58,6.9,0.1,0.87,01:00:00
14312645288,100367,2022-01-15 13:00:00-08,495,54.51,3.34,180,383.63,7.04,0.08,0.85,01:00:00
14312646517,100367,2022-01-15 14:00:00-08,481,54.39,2.96,180,372.78,6.85,0.08,0.85,01:00:00
14312647746,100367,2022-01-15 15:00:00-08,465,52.49,3.17,180,360.38,6.87,0.11,0.89,01:00:00
14312648975,100367,2022-01-15 16:00:00-08,416,53.37,2.76,180,322.4,6.04,0.1,0.87,01:00:00
14312650204,100367,2022-01-15 17:00:00-08,385,54.17,2.4,180,298.38,5.51,0.08,0.86,01:00:00
14312651433,100367,2022-01-15 18:00:00-08,331,54.43,2.01,180,256.53,4.71,0.08,0.85,01:00:00
14312652662,100367,2022-01-15 19:00:00-08,294,55.1,1.79,180,227.85,4.14,0.07,0.84,01:00:00
14312653891,100367,2022-01-15 20:00:00-08,247,55.29,1.35,180,191.43,3.46,0.07,0.84,01:00:00
14312655120,100367,2022-01-15 21:00:00-08,249,55.09,1.46,180,192.98,3.5,0.07,0.84,01:00:00
14312656349,100367,2022-01-15 22:00:00-08,164,54.03,0.9,180,127.1,2.35,0.09,0.86,01:00:00
14312657578,100367,2022-01-15 23:00:00-08,136,53.45,0.7,180,105.4,1.97,0.09,0.87,01:00:00
14312658807,100367,2022-01-16 00:00:00-08,105,54.11,0.65,180,81.38,1.5,0.08,0.86,01:00:00
14312660036,100367,2022-01-16 01:00:00-08,86,54.83,0.5,180,66.65,1.22,0.07,0.85,01:00:00
14312661265,100367,2022-01-16 02:00:00-08,76,46.08,0.62,180,58.9,1.28,0.23,1.01,01:00:00
14312662494,100367,2022-01-16 03:00:00-08,47,49.87,0.37,180,36.43,0.73,0.16,0.93,01:00:00
14312663723,100367,2022-01-16 04:00:00-08,34,52.09,0.2,180,26.35,0.51,0.12,0.89,01:00:00
14312664952,100367,2022-01-16 05:00:00-08,43,52.72,0.32,180,33.33,0.63,0.11,0.88,01:00:00
14312666181,100367,2022-01-16 06:00:00-08,62,54.66,0.46,180,48.05,0.88,0.08,0.85,01:00:00
14312667410,100367,2022-01-16 07:00:00-08,73,55.06,0.61,156,56.58,1.03,0.07,0.84,01:00:00
14312668639,100367,2022-01-16 08:00:00-08,161,54.66,0.95,180,124.78,2.28,0.08,0.85,01:00:00
14312669868,100367,2022-01-16 09:00:00-08,212,54.71,1.2,180,164.3,3,0.07,0.85,01:00:00
14312671097,100367,2022-01-16 10:00:00-08,319,56.12,2.02,180,247.23,4.41,0.05,0.83,01:00:00
14312672326,100367,2022-01-16 11:00:00-08,370,55.08,2.36,180,286.75,5.21,0.07,0.84,01:00:00
14312673555,100367,2022-01-16 12:00:00-08,374,54.44,2.44,180,289.85,5.32,0.08,0.85,01:00:00
14312674784,100367,2022-01-16 13:00:00-08,438,53.44,2.72,180,339.45,6.35,0.1,0.87,01:00:00
14312676013,100367,2022-01-16 14:00:00-08,394,53.15,2.49,180,305.35,5.75,0.1,0.87,01:00:00
14312677242,100367,2022-01-16 15:00:00-08,427,53.93,2.67,180,330.93,6.14,0.09,0.86,01:00:00
14312678471,100367,2022-01-16 16:00:00-08,413,53.77,2.8,180,320.08,5.95,0.09,0.86,01:00:00
14312679700,100367,2022-01-16 17:00:00-08,271,54.56,2.12,150,210.03,3.85,0.08,0.85,01:00:00
14312680929,100367,2022-01-16 18:00:00-08,241,54.03,1.48,172,186.78,3.46,0.09,0.86,01:00:00
14312682158,100367,2022-01-16 19:00:00-08,257,55.12,1.5,180,199.18,3.61,0.07,0.84,01:00:00
14312683387,100367,2022-01-16 20:00:00-08,205,54.51,1.07,180,158.88,2.91,0.08,0.85,01:00:00
14312684616,100367,2022-01-16 21:00:00-08,176,54.73,0.95,180,136.4,2.49,0.07,0.85,01:00:00
14312685845,100367,2022-01-16 22:00:00-08,128,56.49,0.75,180,99.2,1.76,0.05,0.82,01:00:00
14312687074,100367,2022-01-16 23:00:00-08,96,54.18,0.63,180,74.4,1.37,0.08,0.86,01:00:00
14312688303,100367,2022-01-17 00:00:00-08,58,54.23,0.41,180,44.95,0.83,0.08,0.86,01:00:00
14312689532,100367,2022-01-17 01:00:00-08,37,52.51,0.3,180,28.68,0.55,0.11,0.89,01:00:00
14312690761,100367,2022-01-17 02:00:00-08,39,53.26,0.23,180,30.23,0.57,0.1,0.87,01:00:00
14312691990,100367,2022-01-17 03:00:00-08,50,51.04,0.53,180,38.75,0.76,0.14,0.91,01:00:00
14312693219,100367,2022-01-17 04:00:00-08,59,54.44,0.51,180,45.73,0.84,0.08,0.85,01:00:00
14312694448,100367,2022-01-17 05:00:00-08,111,54.27,0.77,180,86.03,1.59,0.08,0.86,01:00:00
14312695677,100367,2022-01-17 06:00:00-08,137,53.39,1.09,180,106.18,1.99,0.1,0.87,01:00:00
14312696906,100367,2022-01-17 07:00:00-08,214,53.63,1.87,180,165.85,3.09,0.09,0.87,01:00:00
14312698135,100367,2022-01-17 08:00:00-08,265,54.51,1.94,180,205.38,3.77,0.08,0.85,01:00:00
14312699364,100367,2022-01-17 09:00:00-08,302,54.1,2.29,180,234.05,4.33,0.08,0.86,01:00:00
14312700593,100367,2022-01-17 10:00:00-08,419,53.72,3.63,180,324.73,6.04,0.09,0.87,01:00:00
14312701822,100367,2022-01-17 11:00:00-08,449,53.17,3.87,180,347.98,6.54,0.1,0.87,01:00:00
14312703051,100367,2022-01-17 12:00:00-08,472,53.76,3.87,180,365.8,6.8,0.09,0.86,01:00:00
14312704280,100367,2022-01-17 13:00:00-08,511,53.67,4.24,180,396.03,7.38,0.09,0.87,01:00:00
14312705509,100367,2022-01-17 14:00:00-08,507,54.26,3.92,180,392.93,7.24,0.08,0.86,01:00:00
14312706738,100367,2022-01-17 15:00:00-08,551,54.24,4.25,180,427.03,7.87,0.08,0.86,01:00:00
14312707967,100367,2022-01-17 16:00:00-08,494,53.7,3.63,180,382.85,7.13,0.09,0.87,01:00:00
14312709196,100367,2022-01-17 17:00:00-08,348,54.26,2.43,180,269.7,4.97,0.08,0.86,01:00:00
14312710425,100367,2022-01-17 18:00:00-08,294,54.08,1.79,180,227.85,4.21,0.08,0.86,01:00:00
14312711654,100367,2022-01-17 19:00:00-08,251,54.17,1.78,180,194.53,3.59,0.08,0.86,01:00:00
14312712883,100367,2022-01-17 20:00:00-08,189,54.46,1.3,174,146.48,2.69,0.08,0.85,01:00:00
14312714112,100367,2022-01-17 21:00:00-08,231,53.79,1.56,180,179.03,3.33,0.09,0.86,01:00:00
14312715341,100367,2022-01-17 22:00:00-08,114,53.59,0.65,180,88.35,1.65,0.09,0.87,01:00:00
14312716570,100367,2022-01-17 23:00:00-08,80,52.98,0.71,180,62,1.17,0.1,0.88,01:00:00
14312717799,100367,2022-01-18 00:00:00-08,63,52.21,0.47,180,48.83,0.94,0.12,0.89,01:00:00
14312719028,100367,2022-01-18 01:00:00-08,38,50.97,0.45,175,29.45,0.58,0.14,0.91,01:00:00
14312720257,100367,2022-01-18 02:00:00-08,34,50.59,0.45,168,26.35,0.52,0.14,0.92,01:00:00
14312721486,100367,2022-01-18 03:00:00-08,40,52.62,0.42,180,31,0.59,0.11,0.88,01:00:00
14312722715,100367,2022-01-18 04:00:00-08,59,53.08,0.6,180,45.73,0.86,0.1,0.88,01:00:00
14312723944,100367,2022-01-18 05:00:00-08,109,51.87,1,180,84.48,1.63,0.12,0.9,01:00:00
14312725173,100367,2022-01-18 06:00:00-08,163,52,1.38,180,126.33,2.43,0.12,0.89,01:00:00
14312726402,100367,2022-01-18 07:00:00-08,254,52.45,1.88,180,196.85,3.75,0.11,0.89,01:00:00
14312727631,100367,2022-01-18 08:00:00-08,359,53.32,2.84,180,278.23,5.22,0.1,0.87,01:00:00
14312728860,100367,2022-01-18 09:00:00-08,374,52.98,3.17,180,289.85,5.47,0.1,0.88,01:00:00
14312730089,100367,2022-01-18 10:00:00-08,379,53.67,2.96,180,293.73,5.47,0.09,0.87,01:00:00
14312731318,100367,2022-01-18 11:00:00-08,415,54.14,3.42,180,321.63,5.94,0.08,0.86,01:00:00
14312732547,100367,2022-01-18 12:00:00-08,439,54.28,3.6,180,340.23,6.27,0.08,0.86,01:00:00
14312733776,100367,2022-01-18 13:00:00-08,449,54.36,3.33,180,347.98,6.4,0.08,0.86,01:00:00
14312735005,100367,2022-01-18 14:00:00-08,484,55.02,3.49,180,375.1,6.82,0.07,0.85,01:00:00
14312736234,100367,2022-01-18 15:00:00-08,543,54.14,4.12,180,420.83,7.77,0.08,0.86,01:00:00
14312737463,100367,2022-01-18 16:00:00-08,493,52.52,3.69,180,382.08,7.27,0.11,0.89,01:00:00
14312738692,100367,2022-01-18 17:00:00-08,438,51.76,3.08,180,339.45,6.56,0.12,0.9,01:00:00
14312739921,100367,2022-01-18 18:00:00-08,375,53.32,2.54,180,290.63,5.45,0.1,0.87,01:00:00
14312741150,100367,2022-01-18 19:00:00-08,294,53.58,1.9,180,227.85,4.25,0.09,0.87,01:00:00
14312742379,100367,2022-01-18 20:00:00-08,214,52.09,1.4,180,165.85,3.18,0.12,0.89,01:00:00
14312743608,100367,2022-01-18 21:00:00-08,196,53.77,1.2,180,151.9,2.82,0.09,0.86,01:00:00
14312744837,100367,2022-01-18 22:00:00-08,144,52.29,1.07,180,111.6,2.13,0.11,0.89,01:00:00
14312746066,100367,2022-01-18 23:00:00-08,97,52.53,0.86,180,75.18,1.43,0.11,0.89,01:00:00
14312747295,100367,2022-01-19 00:00:00-08,72,48.96,0.64,180,55.8,1.14,0.17,0.95,01:00:00
14312748524,100367,2022-01-19 01:00:00-08,62,49,0.64,180,48.05,0.98,0.17,0.95,01:00:00
14312749753,100367,2022-01-19 02:00:00-08,42,46.88,0.76,180,32.55,0.69,0.22,0.99,01:00:00
14312750982,100367,2022-01-19 03:00:00-08,44,49.68,0.55,180,34.1,0.69,0.16,0.94,01:00:00
14312752211,100367,2022-01-19 04:00:00-08,77,53.13,0.78,180,59.68,1.12,0.1,0.88,01:00:00
14312753440,100367,2022-01-19 05:00:00-08,101,51.78,1.01,180,78.28,1.51,0.12,0.9,01:00:00
14312754669,100367,2022-01-19 06:00:00-08,148,49.52,1.37,180,114.7,2.32,0.16,0.94,01:00:00
14312755898,100367,2022-01-19 07:00:00-08,251,50.44,2.15,180,194.53,3.86,0.15,0.92,01:00:00
14312757127,100367,2022-01-19 08:00:00-08,352,51.07,2.69,180,272.8,5.34,0.14,0.91,01:00:00
14312758356,100367,2022-01-19 09:00:00-08,345,50.05,3.02,180,267.38,5.34,0.15,0.93,01:00:00
14312759585,100367,2022-01-19 10:00:00-08,373,50.84,3.16,180,289.08,5.69,0.14,0.91,01:00:00
14312760814,100367,2022-01-19 11:00:00-08,435,50.44,3.77,180,337.13,6.68,0.15,0.92,01:00:00
14312762043,100367,2022-01-19 12:00:00-08,428,50.99,3.49,180,331.7,6.51,0.14,0.91,01:00:00
14312763272,100367,2022-01-19 13:00:00-08,437,50.41,3.7,180,338.68,6.72,0.15,0.92,01:00:00
14312764501,100367,2022-01-19 14:00:00-08,471,51.36,3.65,180,365.03,7.11,0.13,0.91,01:00:00
14312765730,100367,2022-01-19 15:00:00-08,568,50.06,4.45,180,440.2,8.79,0.15,0.93,01:00:00
14312766959,100367,2022-01-19 16:00:00-08,464,50.54,3.62,180,359.6,7.12,0.15,0.92,01:00:00
14312768188,100367,2022-01-19 17:00:00-08,448,50,3.22,180,347.2,6.94,0.15,0.93,01:00:00
14312769417,100367,2022-01-19 18:00:00-08,349,50.27,2.36,180,270.48,5.38,0.15,0.93,01:00:00
14312770646,100367,2022-01-19 19:00:00-08,287,50.46,2.12,180,222.43,4.41,0.15,0.92,01:00:00
14312771875,100367,2022-01-19 20:00:00-08,242,51.33,1.7,180,187.55,3.65,0.13,0.91,01:00:00
14312773104,100367,2022-01-19 21:00:00-08,195,51.47,1.11,180,151.13,2.94,0.13,0.9,01:00:00
14312774333,100367,2022-01-19 22:00:00-08,131,50.66,0.87,180,101.53,2,0.14,0.92,01:00:00
14312775562,100367,2022-01-19 23:00:00-08,103,49.38,0.64,180,79.83,1.62,0.17,0.94,01:00:00
14312776791,100367,2022-01-20 00:00:00-08,71,49.9,0.59,180,55.03,1.1,0.16,0.93,01:00:00
14312778020,100367,2022-01-20 01:00:00-08,49,51,0.38,180,37.98,0.74,0.14,0.91,01:00:00
14312779249,100367,2022-01-20 02:00:00-08,43,49.19,0.67,163,33.33,0.68,0.17,0.95,01:00:00
14312780478,100367,2022-01-20 03:00:00-08,42,50.45,0.54,180,32.55,0.65,0.15,0.92,01:00:00
14312781707,100367,2022-01-20 04:00:00-08,71,51.87,0.69,180,55.03,1.06,0.12,0.9,01:00:00
14312782936,100367,2022-01-20 05:00:00-08,101,53.29,0.81,180,78.28,1.47,0.1,0.87,01:00:00
14312784165,100367,2022-01-20 06:00:00-08,177,51.45,1.53,180,137.18,2.67,0.13,0.9,01:00:00
14312785394,100367,2022-01-20 07:00:00-08,269,50.76,2.16,180,208.48,4.11,0.14,0.92,01:00:00
14312786623,100367,2022-01-20 08:00:00-08,404,50.05,3.3,180,313.1,6.26,0.15,0.93,01:00:00
14312787852,100367,2022-01-20 09:00:00-08,394,51.03,3.43,180,305.35,5.98,0.14,0.91,01:00:00
14312789081,100367,2022-01-20 10:00:00-08,439,51.38,4.06,180,340.23,6.62,0.13,0.91,01:00:00
14312790310,100367,2022-01-20 11:00:00-08,494,52.17,4,180,382.85,7.34,0.12,0.89,01:00:00
14312791539,100367,2022-01-20 12:00:00-08,455,53.78,3.5,180,352.63,6.56,0.09,0.86,01:00:00
14312792768,100367,2022-01-20 13:00:00-08,461,52.88,3.84,180,357.28,6.76,0.1,0.88,01:00:00
14312793997,100367,2022-01-20 14:00:00-08,516,53.02,3.96,180,399.9,7.54,0.1,0.88,01:00:00
14312795226,100367,2022-01-20 15:00:00-08,550,53.31,4.01,180,426.25,8,0.1,0.87,01:00:00
14312796448,100367,2022-01-20 16:00:00-08,509,52.64,3.83,180,394.48,7.49,0.11,0.88,01:00:00
14312797677,100367,2022-01-20 17:00:00-08,449,52.47,2.92,180,347.98,6.63,0.11,0.89,01:00:00
14312798906,100367,2022-01-20 18:00:00-08,333,52.5,2.15,180,258.08,4.92,0.11,0.89,01:00:00
14312800135,100367,2022-01-20 19:00:00-08,324,52.8,2,180,251.1,4.76,0.11,0.88,01:00:00
14312801364,100367,2022-01-20 20:00:00-08,268,52.56,1.77,180,207.7,3.95,0.11,0.88,01:00:00
14312802593,100367,2022-01-20 21:00:00-08,206,52.95,1.1,180,159.65,3.02,0.1,0.88,01:00:00
14312803822,100367,2022-01-20 22:00:00-08,146,51.18,0.87,180,113.15,2.21,0.13,0.91,01:00:00
14312805051,100367,2022-01-20 23:00:00-08,108,52.76,0.65,180,83.7,1.59,0.11,0.88,01:00:00
14312806280,100367,2022-01-21 00:00:00-08,72,49.71,0.61,180,55.8,1.12,0.16,0.94,01:00:00
14312807509,100367,2022-01-21 01:00:00-08,52,50.54,0.5,180,40.3,0.8,0.15,0.92,01:00:00
14312808738,100367,2022-01-21 02:00:00-08,47,49.02,0.55,180,36.43,0.74,0.17,0.95,01:00:00
14312809967,100367,2022-01-21 03:00:00-08,58,52.92,0.66,180,44.95,0.85,0.1,0.88,01:00:00
14312811196,100367,2022-01-21 04:00:00-08,66,49.85,0.71,180,51.15,1.03,0.16,0.93,01:00:00
14312812425,100367,2022-01-21 05:00:00-08,105,51.48,0.94,180,81.38,1.58,0.13,0.9,01:00:00
14312813654,100367,2022-01-21 06:00:00-08,168,53.16,1.39,180,130.2,2.45,0.1,0.87,01:00:00
